formula,p Band Center,formula entropy,A_site_Z,A_site_ionization_energy,A_site_eletronegativity,A_site_radius,A_site_lewis_acid_strengths,A_site_g,A_site_p,A_site_mass,A_site_Valence_electron,A_site_Polarization_rate,Tolerance_factor,A_minus_B_electronegativity,polarizability_density,ionic_potential,radius_times_eneg,entropy_times_eneg,entropy_times_polarization,entropy_per_valence,ionization_energy_per_radius,polarization_per_mass,lewis_strength_per_radius,mass_times_radius,entropy_times_ionization,log_mass,radius_squared,mass_per_radius3,mass_times_ionization
La0.167Sr0.167Na0.167Ba0.167Nd0.167Gd0.167Fe1O3,-1.600206522,-1.791759469228055,47.66666666666667,5.550000000000001,1.1,1.375,0.2858333333333333,2.5,5.666666666666667,114.72333333333334,2.333333333333333,36.78333333333334,0.9595214267934812,-0.73,14.14956173303281,4.036363636363637,1.5125000000000002,-1.9709354161508605,-65.90688580977196,-0.7678969153834522,4.036363636363637,0.3206264346108028,0.20787878787878783,157.74458333333334,-9.944265054215707,4.742523432682091,1.890625,44.13098923115452,636.7145000000002
La0.167Sr0.167K0.167Ca0.167Nd0.167Gd0.167Fe1O3,-1.434016352,-1.791759469228055,43.00000000000001,5.566666666666667,1.1,1.3716666666666668,0.268,2.333333333333333,5.666666666666667,101.2,2.333333333333333,35.78333333333334,0.9583688485030386,-0.73,13.865484177112258,4.058323207776428,1.5088333333333337,-1.9709354161508605,-64.11512634054391,-0.7678969153834522,4.058323207776428,0.3535902503293808,0.19538274605103279,138.81266666666667,-9.974127712036173,4.617098756853365,1.8814694444444449,39.21342334579675,563.3466666666667
La0.167Sr0.167Li0.167Nd0.167Sm0.167Bi0.167Fe1O3,-1.566925762,-1.6094379124341005,50.00000000000001,4.955000000000001,1.096666666666667,1.0566666666666666,0.2853333333333334,2.333333333333333,5.0,121.68500000000002,2.6666666666666665,24.966666666666672,0.849450200056211,-0.7333333333333332,21.161504470269726,4.689274447949527,1.1588111111111112,-1.765016910636064,-40.18229988043805,-0.6035392171627877,4.689274447949527,0.2051745627371218,0.270031545741325,128.58048333333335,-7.974764856110969,4.801435738494055,1.1165444444444443,103.13902555933663,602.9491750000002
La0.167Sr0.167K0.167Ba0.167Pr0.167Y0.167Fe1O3,-1.577894184,-1.791759469228055,44.66666666666666,5.418333333333333,1.096666666666667,1.4416666666666669,0.2741666666666666,2.5,5.833333333333333,105.46333333333334,2.333333333333333,39.01666666666667,0.9825729926023338,-0.7333333333333332,13.021337396385315,3.7583815028901726,1.5810277777777784,-1.9649628845867673,-69.90848195771463,-0.7678969153834522,3.7583815028901726,0.36995480261702335,0.1901734104046242,152.04297222222226,-9.70835005743401,4.658363341163344,2.0784027777777783,35.19710327930243,571.4354944444444
La0.200Sr0.200K0.200Ca0.200Bi0.200Fe1O3,-1.92141305,-1.3862943611198906,43.400000000000006,5.8020000000000005,1.218,1.362,0.2582,2.2,5.6000000000000005,102.938,2.6,31.500000000000004,0.9550263714607552,-0.6120000000000001,12.46749581355739,4.259911894273128,1.658916,-1.6885065318440267,-43.66827237527656,-0.5331901388922656,4.259911894273128,0.3060094425770853,0.1895741556534508,140.201556,-8.043279883217606,4.634126865242395,1.8550440000000004,40.74219314463398,597.2462760000001
La0.167Sr0.167Na0.167Ca0.167Nd0.167Y0.167Fe1O3,-1.589225573,-1.791759469228055,37.5,5.711666666666667,1.09,1.346666666666667,0.2578333333333333,2.333333333333333,5.5,87.125,2.333333333333333,34.53333333333334,0.949724511324719,-0.74,14.140285217620864,4.241336633663366,1.467866666666667,-1.95301782145858,-61.87542700400884,-0.7678969153834522,4.241336633663366,0.3963653754184601,0.1914603960396039,117.32833333333335,-10.23393283507424,4.467343869080688,1.8135111111111117,35.67487498798893,497.62895833333334
La0.200Sr0.200Pr0.200Sm0.200Y0.200Fe1O3,-2.070693783,-1.6094379124341005,51.0,5.720000000000001,1.208,1.328,0.3194,2.8000000000000003,6.000000000000001,121.342,2.8000000000000003,35.18,0.9432700728982404,-0.6220000000000001,15.02109559591246,4.307228915662651,1.604224,-1.9442009982203934,-56.620025759431655,-0.5747992544407501,4.307228915662651,0.2899243460631933,0.24051204819277108,161.142176,-9.205984859123056,4.798613004989161,1.7635840000000003,51.81039743602074,694.0762400000001
La0.167Sr0.167Ca0.167Ba0.167Sm0.167Eu0.167Fe1O3,-1.866731133,-1.791759469228055,49.333333333333336,5.65,1.085,1.3650000000000002,0.3013333333333334,2.6666666666666665,5.833333333333333,117.71,2.5,33.63333333333333,0.9560636919221536,-0.7450000000000001,13.224277604585934,4.139194139194139,1.4810250000000003,-1.9440590241124396,-60.262843481703584,-0.716703787691222,4.139194139194139,0.2857304675332031,0.22075702075702078,160.67415000000003,-10.123441001138511,4.768223972424389,1.8632250000000006,46.28235035190715,665.0615
La0.167Sr0.167K0.167Ca0.167Eu0.167Y0.167Fe1O3,-1.618711444,-1.791759469228055,39.333333333333336,5.601666666666667,1.0816666666666668,1.3766666666666665,0.257,2.333333333333333,5.666666666666667,91.09666666666668,2.333333333333333,35.9,0.9600977159387024,-0.7483333333333333,13.759671251032922,4.0690072639225185,1.4890944444444445,-1.9380864925483463,-64.32416494528717,-0.7678969153834522,4.0690072639225185,0.39408686743020227,0.18668280871670706,125.40974444444444,-10.036839293459154,4.511921213768461,1.8952111111111105,34.91532549855884,510.29316111111115
La0.167Sr0.167Li0.167Ca0.167Eu0.167Bi0.167Fe1O3,-1.623265708,-1.6094379124341005,43.5,5.056666666666668,1.0783333333333336,1.061666666666667,0.2611666666666666,2.1666666666666665,4.833333333333333,104.59166666666668,2.5,23.05,0.8511790674918751,-0.7516666666666665,19.262222000373843,4.762951334379906,1.1448305555555562,-1.7355105489081055,-37.097543881606015,-0.6437751649736402,4.762951334379906,0.22038084614771727,0.24599686028257445,111.04148611111115,-8.138391043875105,4.650063879878401,1.1271361111111118,87.40424740661321,528.8851944444447
La0.167Sr0.167Li0.167Mg0.167Ca0.167Sm0.167Fe1O3,-1.411503617,-2.019992658983094,31.500000000000004,5.111666666666668,0.9550000000000002,1.0683333333333334,0.2295,2.0,4.5,73.54666666666667,2.0,24.51666666666667,0.8534842240727603,-0.8749999999999999,20.106713278682506,4.7847113884555394,1.0202583333333335,-1.9290929893288553,-49.5234866894022,-1.009996329491547,4.7847113884555394,0.33334844089920235,0.21482059282371296,78.57235555555556,-10.325529141835252,4.297920125376882,1.141336111111111,60.31740608849092,375.94604444444457
La0.200Sr0.200Pr0.200Nd0.200Eu0.200Fe1O3,-1.723222276,-1.6094379124341005,55.4,5.588000000000001,1.198,1.318,0.3292,2.8000000000000003,6.000000000000001,132.728,2.8000000000000003,35.02,0.9398123380269124,-0.6320000000000001,15.295719509230576,4.239757207890744,1.578964,-1.9281066190960523,-56.362515693442205,-0.5747992544407501,4.239757207890744,0.2638478693267434,0.24977238239757207,174.935504,-8.993539054681754,4.888301921341054,1.7371240000000001,57.97173783612667,741.6840640000001
La0.167Sr0.167Li0.167Na0.167Mg0.167Y0.167Fe1O3,-1.410772363,-2.019992658983094,26.16666666666667,5.046666666666666,0.9516666666666668,1.0833333333333333,0.2029999999999999,1.8333333333333333,4.333333333333334,60.45666666666666,1.8333333333333333,27.78333333333333,0.858670826379752,-0.8783333333333333,21.852344105598547,4.658461538461538,1.0309722222222222,-1.922359680465578,-56.12212937541363,-1.1018141776271422,4.658461538461538,0.4595578100016541,0.18738461538461532,65.49472222222221,-10.194229619001346,4.1019268549612224,1.173611111111111,47.55080564406009,305.1046444444444
La0.167Sr0.167Na0.167Ba0.167Nd0.167Y0.167Fe1O3,-1.581229684,-1.791759469228055,43.5,5.561666666666667,1.0716666666666668,1.3916666666666666,0.2741666666666667,2.5,5.666666666666667,103.33333333333334,2.333333333333333,37.11666666666667,0.9652843182456944,-0.7583333333333333,13.770930654736281,3.996407185628743,1.4914027777777779,-1.9201688978560658,-66.5041389661813,-0.7678969153834522,3.996407185628743,0.3591935483870968,0.19700598802395214,143.80555555555557,-9.965168914690034,4.637960008811082,1.936736111111111,38.33846881875391,574.7055555555556
La0.167Sr0.167Li0.167Mg0.167Ca0.167Nd0.167Fe1O3,-1.757453334,-2.019992658983094,31.166666666666664,5.093333333333335,0.95,1.0733333333333337,0.2295,2.0,4.5,72.52666666666667,2.0,24.6,0.8552130915084243,-0.8800000000000001,19.89441880381405,4.745341614906832,1.019666666666667,-1.9189930260339394,-49.69181941098412,-1.009996329491547,4.745341614906832,0.3391855869105616,0.21381987577639744,77.84528888888892,-10.288495943087229,4.283954310324827,1.1520444444444453,58.65349110208485,369.402488888889
La0.167Sr0.167Li0.167Na0.167Y0.167Bi0.167Fe1O3,-1.542109089,-1.6094379124341005,38.00000000000001,4.986666666666667,1.07,1.0833333333333333,0.234,2.0,4.666666666666667,91.235,2.333333333333333,26.45,0.858670826379752,-0.76,20.80364132908512,4.603076923076924,1.1591666666666667,-1.7220985663044877,-42.56963278388196,-0.6897591053289003,4.603076923076924,0.28991067024716394,0.21600000000000003,98.83791666666666,-8.025730390004716,4.513438595388498,1.173611111111111,71.75879836140193,454.9585333333334
La0.167Sr0.167Li0.167Na0.167Mg0.167Eu0.167Fe1O3,-1.449461025,-2.019992658983094,30.16666666666667,4.955,0.9483333333333336,1.0699999999999998,0.2111666666666666,1.8333333333333333,4.333333333333334,70.965,1.8333333333333333,27.56666666666667,0.8540605132179815,-0.8816666666666665,22.502611472957835,4.630841121495328,1.0147166666666667,-1.9156263716023014,-55.684464299300636,-1.1018141776271422,4.630841121495328,0.38845440240494145,0.19735202492211837,75.93254999999999,-10.00906362526123,4.262186797751221,1.1448999999999996,57.92857883355934,351.631575
La0.167Sr0.167Na0.167Ba0.167Nd0.167Eu0.167Fe1O3,-1.56072666,-1.791759469228055,47.50000000000001,5.470000000000001,1.0683333333333334,1.3783333333333332,0.2823333333333334,2.5,5.666666666666667,113.84166666666668,2.333333333333333,36.900000000000006,0.960674005083924,-0.7616666666666667,14.091706482830132,3.9685610640870626,1.4725194444444443,-1.914196366291972,-66.11592441451523,-0.7678969153834522,3.9685610640870626,0.3241343971890784,0.20483675937122134,156.91176388888888,-9.800924296677461,4.734808594105441,1.8998027777777773,43.47488759303126,622.7139166666668
La0.167Sr0.167Na0.167Ba0.167Nd0.167Sm0.167Fe1O3,-1.390404845,-1.791759469228055,47.333333333333336,5.465000000000001,1.0633333333333337,1.385,0.2816666666666667,2.5,5.666666666666667,113.57500000000002,2.333333333333333,37.03333333333333,0.9629791616648092,-0.7666666666666664,13.939380850907297,3.945848375451264,1.4727166666666671,-1.9052375689458323,-66.35482567707896,-0.7678969153834522,3.945848375451264,0.3260694108151735,0.20336943441636582,157.30137500000004,-9.791965499331322,4.732463411645467,1.918225,42.74973483731223,620.6873750000002
La0.250Sr0.250Pr0.250Nd0.250Fe1O3,-2.447050083,-1.3862943611198906,53.5,5.5675,1.1975,1.3475,0.31775,2.75,6.0,127.92,2.75,35.35,0.9500126558973296,-0.6325000000000001,14.4478457578027,4.131725417439704,1.6136312499999999,-1.6600874974410689,-49.00550566558813,-0.504107040407233,4.131725417439704,0.2763445903689806,0.23580705009276437,172.3722,-7.718193855534991,4.851405068525699,1.8157562499999997,52.281992343369765,712.1946
La0.167Sr0.167Na0.167K0.167Sm0.167Eu0.167Fe1O3,-1.65714606,-1.791759469228055,41.66666666666666,5.343333333333334,1.0616666666666668,1.3783333333333332,0.2455,2.1666666666666665,5.5,98.49,2.1666666666666665,39.0,0.960674005083924,-0.7683333333333333,14.89367351843835,3.876662636033858,1.4633305555555556,-1.902251303163785,-69.87861929989414,-0.826965908874487,3.876662636033858,0.395979287237283,0.17811366384522373,135.75204999999997,-9.573968097241908,4.589955020181611,1.8998027777777773,37.61225397002546,526.2649
La0.250Sr0.250Ba0.250Pr0.250Fe1O3,-2.309103849,-1.3862943611198906,52.5,5.4875,1.135,1.4325,0.305,2.75,6.0,126.1925,2.5,36.55,0.9794034023036164,-0.6950000000000001,12.433788891475892,3.8307155322862125,1.6258875000000002,-1.573444099871076,-50.66905889893199,-0.5545177444479562,3.8307155322862125,0.28963686431444025,0.21291448516579406,180.77075625,-7.6072903066454,4.837808518864091,2.05205625,42.92888932113739,692.48134375
La0.167Sr0.167Li0.167Ba0.167Sm0.167Bi0.167Fe1O3,-1.409002486,-1.6094379124341005,49.333333333333336,4.901666666666667,1.055,1.1133333333333335,0.2768333333333334,2.333333333333333,5.0,120.53333333333332,2.5,25.76666666666667,0.8690440309937357,-0.7750000000000001,18.67164591538354,4.402694610778443,1.1745666666666668,-1.697956997617976,-41.469850210385324,-0.6437751649736402,4.402694610778443,0.21377212389380537,0.24865269461077844,134.19377777777777,-7.888928167447817,4.791926339849912,1.2395111111111115,87.34368904272556,590.8142222222223
La0.200Sr0.200Ca0.200Pr0.200Y0.200Fe1O3,-2.141247291,-1.6094379124341005,42.6,5.814000000000001,1.174,1.348,0.2896,2.6,5.800000000000001,99.286,2.6,33.14,0.9501855426408962,-0.6560000000000001,13.52953366066977,4.313056379821959,1.582552,-1.8894801091976339,-53.33677241806609,-0.6190145817054232,4.313056379821959,0.33378321213464135,0.21483679525222552,133.83752800000002,-9.357272022891863,4.59800457420318,1.8171040000000003,40.53389496177606,577.2488040000001
La0.167Sr0.167Li0.167K0.167Nd0.167Bi0.167Fe1O3,-1.303790986,-1.6094379124341005,42.83333333333333,4.738333333333333,1.038333333333333,1.1233333333333333,0.24,2.0,4.833333333333333,103.14166666666668,2.333333333333333,28.03333333333333,0.8725017658650635,-0.791666666666667,19.77647126664758,4.218100890207715,1.166394444444444,-1.6711330324107407,-45.11790947856928,-0.6897591053289003,4.218100890207715,0.27179445746142034,0.21364985163204747,115.86247222222224,-7.626053308416913,4.636103447757977,1.2618777777777777,72.76259954438085,488.71959722222226
La0.200Sr0.200Ca0.200Pr0.200Eu0.200Fe1O3,-2.01813963,-1.6094379124341005,47.4,5.7040000000000015,1.17,1.332,0.2994,2.6,5.800000000000001,111.896,2.6,32.88,0.9446531668467716,-0.6600000000000001,13.912947116420858,4.282282282282283,1.55844,-1.8830423575478974,-52.91831856083323,-0.6190145817054232,4.282282282282283,0.29384428397797957,0.22477477477477475,149.04547200000002,-9.180233852524111,4.717569868477002,1.7742240000000002,47.348027084520325,638.2547840000002
La0.200Sr0.200Sm0.200Eu0.200Y0.200Fe1O3,-2.239702665,-1.6094379124341005,51.8,5.760000000000001,1.168,1.304,0.3184,2.8000000000000003,6.000000000000001,123.552,2.8000000000000003,34.540000000000006,0.9349715092070534,-0.6620000000000001,15.577205849244947,4.41717791411043,1.523072,-1.8798234817230293,-55.58998549547384,-0.5747992544407501,4.41717791411043,0.2795584045584046,0.2441717791411043,161.11180800000002,-9.27036237562042,4.816662120081826,1.7004160000000001,55.72075671933733,711.6595200000002
La0.167Sr0.167Li0.167K0.167Eu0.167Bi0.167Fe1O3,-1.383238547,-1.6094379124341005,43.333333333333336,4.761666666666668,1.0483333333333336,1.1116666666666668,0.2406666666666667,2.0,4.833333333333333,104.42833333333334,2.333333333333333,27.81666666666667,0.8684677418485143,-0.7816666666666665,20.24796286719606,4.2833583208395805,1.1653972222222226,-1.6872274115350825,-44.76919793087524,-0.6897591053289003,4.2833583208395805,0.26637087635858725,0.21649175412293853,116.08949722222225,-7.663606859707043,4.648501030710106,1.235802777777778,76.01417671479348,497.25291388888905
La0.167Sr0.167Na0.167Ca0.167Ba0.167Y0.167Fe1O3,-1.442948289,-1.791759469228055,36.833333333333336,5.658333333333333,1.0483333333333336,1.403333333333333,0.2493333333333333,2.333333333333333,5.5,85.97333333333334,2.166666666666667,35.333333333333336,0.9693183422622436,-0.7816666666666665,12.785039884432894,4.03206650831354,1.4711611111111111,-1.8783611769074113,-63.30883457939128,-0.8269659088744868,4.03206650831354,0.4109801488833747,0.17767220902612826,120.64924444444443,-10.138372330048744,4.454037170650154,1.969344444444444,31.108655537669176,486.4657777777778
La0.167Sr0.167Na0.167K0.167Ba0.167Gd0.167Fe1O3,-1.533088523,-1.791759469228055,40.833333333333336,5.351666666666667,1.0466666666666669,1.4366666666666668,0.2405,2.1666666666666665,5.5,97.2,2.0,39.76666666666667,0.98084412516667,-0.7833333333333332,13.410690589863174,3.725058004640371,1.5037111111111114,-1.8753749111253646,-71.25230155963567,-0.8958797346140275,3.725058004640371,0.409122085048011,0.1674013921113689,139.644,-9.58889942615214,4.576770711466393,2.0640111111111112,32.779190075474446,520.182
La0.167Sr0.167Na0.167Ca0.167Ba0.167Eu0.167Fe1O3,-1.444610371,-1.791759469228055,40.83333333333334,5.566666666666666,1.0450000000000002,1.39,0.2575,2.333333333333333,5.5,96.48166666666668,2.166666666666667,35.11666666666667,0.964708029100473,-0.7849999999999999,13.075818523277752,4.004796163069544,1.45255,-1.8723886453433176,-62.9206200277252,-0.8269659088744868,4.004796163069544,0.36397242999533586,0.1852517985611511,134.10951666666668,-9.974127712036172,4.569353007567093,1.9320999999999997,35.925299406455906,537.0812777777778
La0.167Sr0.167Li0.167Pr0.167Gd0.167Y0.167Fe1O3,-1.293631156,-1.791759469228055,42.83333333333333,4.851666666666667,1.0433333333333334,1.096666666666667,0.2703333333333333,2.333333333333333,5.0,102.26666666666668,2.333333333333333,29.066666666666663,0.8632811395415224,-0.7866666666666666,22.037955435985463,4.42401215805471,1.1441888888888894,-1.8694023795612709,-52.08047523889546,-0.7678969153834522,4.42401215805471,0.28422425032594517,0.24650455927051665,112.15244444444448,-8.693019691538113,4.627583780824992,1.2026777777777784,77.53721018073787,496.16377777777785
La0.200Sr0.200Nd0.200Sm0.200Y0.200Fe1O3,-1.916201536,-1.6094379124341005,51.2,5.732,1.156,1.318,0.3176,2.8000000000000003,6.000000000000001,122.008,2.8000000000000003,34.800000000000004,0.9398123380269124,-0.6740000000000002,15.199629894952144,4.349013657056146,1.5236079999999999,-1.86051022677382,-56.0084393527067,-0.5747992544407501,4.349013657056146,0.28522719821651044,0.2409711684370258,160.806544,-9.225298114072265,4.8040866163538825,1.7371240000000001,53.289552994923014,699.349856
La0.200Sr0.200Na0.200Eu0.200Gd0.200Fe1O3,-1.752888775,-1.6094379124341005,46.6,5.646000000000001,1.154,1.314,0.2798,2.4000000000000004,5.6000000000000005,111.746,2.4000000000000004,35.92,0.9384292440783814,-0.6760000000000002,15.832526817717506,4.296803652968037,1.516356,-1.857291350948952,-57.81100981463289,-0.6705991301808751,4.296803652968037,0.32144327313729354,0.21293759512937593,146.834244,-9.086886453602933,4.716228438669606,1.7265960000000002,49.254497265385865,630.9179160000001
La0.167Sr0.167Na0.167Ca0.167Ba0.167Nd0.167Fe1O3,-1.560554387,-1.791759469228055,40.333333333333336,5.543333333333334,1.035,1.4016666666666668,0.2568333333333333,2.333333333333333,5.5,95.19500000000002,2.166666666666667,35.333333333333336,0.9687420531170222,-0.7950000000000002,12.83070069809855,3.9548156956004754,1.450725,-1.8544710506510367,-63.30883457939128,-0.8269659088744868,3.9548156956004754,0.3711679534989582,0.18323424494649224,133.4316583333334,-9.93231999108752,4.55592741940964,1.964669444444445,34.56844961194788,527.6976166666668
La0.167Sr0.167Li0.167Na0.167Mg0.167Ca0.167Fe1O3,-1.20237454,-2.019992658983094,23.000000000000004,5.028333333333333,0.915,1.0933333333333335,0.1856666666666666,1.6666666666666667,4.166666666666667,52.318333333333335,1.6666666666666667,26.000000000000004,0.8621285612510798,-0.915,19.893700758839824,4.599085365853658,1.0004000000000002,-1.848293282969531,-52.51980913356046,-1.2119955953898565,4.599085365853658,0.49695772673696287,0.1698170731707316,57.201377777777786,-10.157196420253324,3.957346851391809,1.195377777777778,40.03097182825262,263.07401944444445
La0.167Sr0.167Li0.167Pr0.167Nd0.167Gd0.167Fe1O3,-1.701238242,-1.791759469228055,46.333333333333336,4.736666666666667,1.03,1.095,0.2778333333333333,2.333333333333333,5.0,111.48833333333334,2.333333333333333,29.066666666666663,0.8627048503963012,-0.8,22.138738612997233,4.32572298325723,1.12785,-1.8455122533048967,-52.08047523889546,-0.7678969153834522,4.32572298325723,0.2607148730061441,0.2537290715372907,122.07972500000001,-8.486967352576889,4.713919951643914,1.199025,84.91551846555186,528.0830722222223
La0.250Sr0.250Na0.250Ba0.250Fe1O3,-1.901710741,-1.3862943611198906,40.5,5.405,1.0175,1.45,0.237,2.25,5.5,96.7125,2.0,38.175,0.9854544383284402,-0.8125,12.522038623969822,3.727586206896552,1.475375,-1.4105545124394887,-52.92178723575182,-0.6931471805599453,3.727586206896552,0.39472663823187276,0.16344827586206898,140.233125,-7.492921021853009,4.571742659875573,2.1025,31.723317889212353,522.7310625
La0.200Sr0.200K0.200Pr0.200Eu0.200Fe1O3,-1.815499559,-1.6094379124341005,47.2,5.3500000000000005,1.134,1.392,0.2748,2.4000000000000004,5.800000000000001,111.7,2.4000000000000004,38.6,0.9653995760747386,-0.6960000000000002,14.310987383504711,3.8433908045977017,1.5785279999999997,-1.8251025927002698,-62.124303419956284,-0.6705991301808751,3.8433908045977017,0.3455684870188004,0.19741379310344828,155.4864,-8.61049283152244,4.715816706075155,1.9376639999999998,41.41288317972736,597.595
La0.200Sr0.200Ba0.200Nd0.200Gd0.200Fe1O3,-1.975327341,-1.6094379124341005,55.0,5.632000000000001,1.134,1.372,0.3214,2.8000000000000003,6.000000000000001,133.07,2.6,35.46,0.958484106332083,-0.6960000000000002,13.730185259523392,4.104956268221574,1.555848,-1.8251025927002698,-57.070668374913204,-0.6190145817054232,4.104956268221574,0.26647629067408135,0.23425655976676385,182.57204000000002,-9.064354322828855,4.890875305555651,1.8823840000000003,51.52497891948047,749.45024
La0.200Sr0.200Ca0.200Eu0.200Y0.200Fe1O3,-1.687589507,-1.6094379124341005,43.400000000000006,5.854000000000001,1.134,1.324,0.2886,2.6,5.800000000000001,101.496,2.6,32.5,0.9418869789497092,-0.6960000000000002,14.002945730324846,4.421450151057402,1.5014159999999999,-1.8251025927002698,-52.30673215410827,-0.6190145817054232,4.421450151057402,0.3202096634350122,0.21797583081570998,134.380704,-9.421649539389225,4.620019388838297,1.752976,43.730553226001554,594.157584
La0.200Sr0.200Ca0.200Sm0.200Eu0.200Fe1O3,-1.871990412,-1.6094379124341005,48.0,5.738000000000001,1.124,1.316,0.2976,2.6,5.800000000000001,113.786,2.6,32.400000000000006,0.939120791052647,-0.706,14.215997629291094,4.360182370820669,1.4791840000000003,-1.8090082135759291,-52.14578836286486,-0.6190145817054232,4.360182370820669,0.2847450477211608,0.2261398176291793,149.742376,-9.23495474154687,4.7343194912771995,1.731856,49.92535513106532,652.9040680000002
La0.167Sr0.167Ca0.167Eu0.167Gd0.167Bi0.167Fe1O3,-2.011690973,-1.6094379124341005,54.16666666666667,6.081666666666667,1.31,1.2583333333333335,0.3271666666666667,2.6666666666666665,5.833333333333333,130.8,3.0,28.55,0.9191811866279896,-0.52,14.329103144366556,4.833112582781457,1.648416666666667,-2.108363665288672,-45.94945239999357,-0.5364793041447001,4.833112582781457,0.21827217125382262,0.26,164.59000000000003,-9.788064904120056,4.873669439023098,1.5834027777777782,65.6478700974832,795.4820000000001
La0.167Sr0.167Li0.167K0.167Mg0.167Ba0.167Fe1O3,-1.021911023,-2.019992658983094,30.333333333333336,4.745,0.8783333333333335,1.1800000000000002,0.2004999999999999,1.8333333333333333,4.5,71.21166666666667,1.6666666666666667,30.16666666666667,0.892095596802588,-0.9516666666666665,18.36036465915859,4.021186440677965,1.0364333333333338,-1.7742268854734846,-60.93644521265668,-1.2119955953898565,4.021186440677965,0.42361972523228875,0.16991525423728804,84.02976666666669,-9.584865166874781,4.2656566626726296,1.3924000000000003,43.34161882828006,337.8993583333334
La0.200Sr0.200K0.200Eu0.200Y0.200Fe1O3,-1.811542732,-1.6094379124341005,43.2,5.5,1.098,1.384,0.264,2.4000000000000004,5.800000000000001,101.3,2.4000000000000004,38.220000000000006,0.9626333881776764,-0.732,14.417249436382873,3.9739884393063587,1.519632,-1.7671628278526426,-61.51271701323133,-0.6705991301808751,3.9739884393063587,0.37729516288252724,0.19075144508670522,140.1992,-8.851908518387553,4.618086411254637,1.9154559999999998,38.212123702396255,557.15
La0.200Sr0.200Ba0.200Nd0.200Eu0.200Fe1O3,-1.817935078,-1.6094379124341005,54.8,5.5360000000000005,1.096,1.376,0.3172,2.8000000000000003,6.000000000000001,132.012,2.6,35.6,0.959867200280614,-0.734,13.664529931326806,4.023255813953489,1.508096,-1.7639439520277742,-57.29598968265398,-0.6190145817054232,4.023255813953489,0.2696724540193316,0.2305232558139535,181.64851199999998,-8.909848283235181,4.882892827545299,1.8933759999999997,50.67084059815489,730.818432
La0.167Sr0.167Li0.167Ca0.167Pr0.167Y0.167Fe1O3,-1.4806759,-1.791759469228055,35.5,4.845000000000001,0.9783333333333334,1.1233333333333333,0.2413333333333333,2.1666666666666665,4.833333333333333,82.73833333333334,2.1666666666666665,27.616666666666667,0.8725017658650635,-0.8516666666666667,19.482528471364475,4.313056379821959,1.0989944444444444,-1.7529380140614472,-49.48242400851478,-0.826965908874487,4.313056379821959,0.3337832121346413,0.2148367952522255,92.94272777777779,-8.681074628409927,4.415683017409226,1.2618777777777777,58.368808744957555,400.86722500000013
La0.167Sr0.167Li0.167Ca0.167Nd0.167Gd0.167Fe1O3,-1.163617624,-1.791759469228055,39.833333333333336,4.843333333333334,0.9633333333333334,1.0983333333333334,0.2515,2.1666666666666665,4.833333333333333,94.68333333333334,2.1666666666666665,26.966666666666665,0.8638574286867438,-0.8666666666666667,20.35282855450971,4.409711684370258,1.0580611111111111,-1.7260616220230263,-48.31778035351655,-0.826965908874487,4.409711684370258,0.28480901249779966,0.22898330804248862,103.99386111111112,-8.67808836262788,4.550537990335026,1.2063361111111113,71.46132201370189,458.5829444444445
La0.167Sr0.167Li0.167Na0.167Eu0.167Gd0.167Fe1O3,-1.148198322,-1.791759469228055,38.833333333333336,4.705,0.9616666666666668,1.095,0.2331666666666667,2.0,4.666666666666667,93.12166666666668,2.0,29.933333333333334,0.8627048503963012,-0.8683333333333333,22.79883861751321,4.296803652968037,1.053025,-1.7230753562409797,-53.63333344555978,-0.8958797346140275,4.296803652968037,0.32144327313729343,0.212937595129376,101.96822500000002,-8.430228302717998,4.533906881875652,1.199025,70.92647606215567,438.13744166666675
La0.200Sr0.200K0.200Ba0.200Gd0.200Fe1O3,-1.800071386,-1.6094379124341005,46.8,5.394000000000001,1.07,1.4460000000000002,0.267,2.4000000000000004,5.800000000000001,112.042,2.2,39.040000000000006,0.9840713443799092,-0.76,12.912339316421866,3.7302904564315353,1.5472200000000003,-1.7220985663044877,-62.83245610142729,-0.7315626874700456,3.7302904564315353,0.3484407632851967,0.1846473029045643,162.01273200000003,-8.68130809966954,4.718873801000168,2.0909160000000004,37.05748774822076,604.3545480000001
La0.200Sr0.200Na0.200Ca0.200Sm0.200Fe1O3,-1.76840968,-1.6094379124341005,37.6,5.632000000000001,1.07,1.354,0.2442,2.2,5.4,87.99199999999999,2.2,34.34,0.9522601835636928,-0.76,13.833889353629866,4.159527326440178,1.4487800000000002,-1.7220985663044877,-55.26809791298702,-0.7315626874700456,4.159527326440178,0.3902627511591964,0.18035450516986704,119.141168,-9.064354322828855,4.477245901254816,1.8333160000000002,35.44762935365751,495.570944
La0.167Sr0.167Li0.167Ba0.167Pr0.167Y0.167Fe1O3,-1.365634835,-1.791759469228055,41.5,4.695,0.96,1.1683333333333334,0.2576666666666667,2.333333333333333,5.0,98.94666666666669,2.1666666666666665,30.2,0.8880615727860388,-0.8700000000000001,18.936802083719392,4.018544935805991,1.1216000000000002,-1.7200890904589328,-54.11113597068726,-0.826965908874487,4.018544935805991,0.3052149306023446,0.22054208273894438,115.60268888888892,-8.412310708025718,4.594580984433823,1.365002777777778,62.044153758623246,464.5546000000001
